run_id,coating_gap,position,frame_number,defect_ratio,moving_average,ewma,ucl,center,label_crack,label_delam,label_pinhole
R1,800,top-to-bottom-center,641,0.3571,0.6581,0.5647,0.4429,0.1122,1,0,1
R1,800,top-to-bottom-center,641,0.8571,0.6533,0.6232,0.4429,0.1122,1,0,0
R1,800,top-to-bottom-center,641,0.7,0.6467,0.6386,0.4429,0.1122,1,0,0
R1,800,top-to-bottom-center,641,0.6857,0.6533,0.648,0.4429,0.1122,1,1,1
R1,800,top-to-bottom-center,641,0.8429,0.659,0.687,0.4429,0.1122,1,1,0
R1,800,top-to-bottom-center,641,0.5571,0.6457,0.661,0.4429,0.1122,1,0,0
R1,800,top-to-bottom-center,651,0.5,0.619,0.6288,0.4429,0.1122,1,0,0
R1,800,top-to-bottom-center,651,0.8286,0.6171,0.6688,0.4429,0.1122,1,0,0
R1,800,top-to-bottom-center,651,0.7714,0.6314,0.6893,0.4429,0.1122,1,1,0
R1,800,top-to-bottom-center,651,0.6857,0.6495,0.6886,0.4429,0.1122,1,0,1
R1,800,top-to-bottom-center,651,0.7143,0.6667,0.6937,0.4429,0.1122,1,0,0
R1,800,top-to-bottom-center,651,0.7571,0.6657,0.7064,0.4429,0.1122,1,0,0
R1,900,top-to-bottom-center,10,0.1286,0.1286,0.3137,0.9971,0.36,0,0,1
R1,900,top-to-bottom-center,10,0.3143,0.2214,0.3138,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,10,0.5286,0.3238,0.3568,0.9971,0.36,0,0,1
R1,900,top-to-bottom-center,33,0.1714,0.2857,0.3197,0.9971,0.36,0,0,1
R1,900,top-to-bottom-center,33,0.2429,0.2771,0.3043,0.9971,0.36,0,0,0
R1,900,top-to-bottom-center,33,0.1714,0.2595,0.2777,0.9971,0.36,0,0,1
R1,900,top-to-bottom-center,33,0.0714,0.2327,0.2365,0.9971,0.36,0,0,1
R1,900,top-to-bottom-center,33,0.0143,0.2054,0.192,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,33,0.0429,0.1873,0.1622,0.9971,0.36,0,0,1
R1,900,top-to-bottom-center,37,0.0857,0.1771,0.1469,0.9971,0.36,0,0,1
R1,900,top-to-bottom-center,37,0.5,0.2065,0.2175,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,37,0.2143,0.2071,0.2169,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,37,0.1571,0.2033,0.2049,0.9971,0.36,1,0,1
R1,900,top-to-bottom-center,37,0.4286,0.2194,0.2497,0.9971,0.36,0,0,1
R1,900,top-to-bottom-center,109,0.2429,0.221,0.2483,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,109,0.0714,0.2171,0.2129,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,126,0.3429,0.219,0.2389,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,126,0.1143,0.1914,0.214,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,126,0.2429,0.1962,0.2198,0.9971,0.36,1,0,1
R1,900,top-to-bottom-center,152,0.2429,0.1962,0.2244,0.9971,0.36,1,0,1
R1,900,top-to-bottom-center,166,0.1429,0.1943,0.2081,0.9971,0.36,0,0,1
R1,900,top-to-bottom-center,166,0.3,0.2095,0.2265,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,166,0.0571,0.2124,0.1926,0.9971,0.36,1,0,1
R1,900,top-to-bottom-center,166,0.1429,0.219,0.1826,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,166,0.0429,0.2162,0.1547,0.9971,0.36,0,0,0
R1,900,top-to-bottom-center,179,0.0571,0.1867,0.1352,0.9971,0.36,1,0,1
R1,900,top-to-bottom-center,179,0.4857,0.2048,0.2053,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,179,0.1143,0.2019,0.1871,0.9971,0.36,0,0,0
R1,900,top-to-bottom-center,179,0.2,0.1867,0.1897,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,179,0.2143,0.1848,0.1946,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,179,0.2857,0.199,0.2128,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,179,0.0714,0.181,0.1845,0.9971,0.36,0,0,0
R1,900,top-to-bottom-center,179,0.4143,0.201,0.2305,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,192,0.5,0.2181,0.2844,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,192,0.1857,0.2143,0.2647,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,192,0.1,0.2114,0.2317,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,192,0.1571,0.2019,0.2168,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,192,0.2714,0.2162,0.2277,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,192,0.2143,0.221,0.225,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,192,0.1571,0.2286,0.2115,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,192,0.0286,0.2267,0.1749,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,192,0.6429,0.2371,0.2685,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,194,0.4,0.2562,0.2948,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,194,0.2857,0.2619,0.293,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,194,0.3429,0.2705,0.3029,0.9971,0.36,1,0,1
R1,900,top-to-bottom-center,194,0.1714,0.2629,0.2766,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,194,0.7286,0.3067,0.367,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,194,0.1,0.2857,0.3136,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,194,0.6429,0.2952,0.3795,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,194,0.3286,0.3048,0.3693,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,207,0.8286,0.3533,0.4611,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,207,0.4143,0.3705,0.4518,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,207,0.4714,0.3838,0.4557,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,207,0.7571,0.42,0.516,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,207,0.3857,0.4352,0.4899,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,207,0.6,0.4733,0.5119,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,207,0.7143,0.4781,0.5524,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,207,0.6286,0.4933,0.5676,0.9971,0.36,1,0,1
R1,900,top-to-bottom-center,207,0.5429,0.5105,0.5627,0.9971,0.36,1,0,1
R1,900,top-to-bottom-center,210,0.4143,0.5152,0.533,0.9971,0.36,1,0,1
R1,900,top-to-bottom-center,210,0.5857,0.5429,0.5435,0.9971,0.36,1,0,1
R1,900,top-to-bottom-center,210,0.3571,0.5181,0.5063,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,210,0.4571,0.5419,0.4964,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,210,0.6286,0.541,0.5229,0.9971,0.36,1,0,1
R1,900,top-to-bottom-center,210,0.8143,0.5733,0.5812,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,210,0.7286,0.5667,0.6106,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,210,0.7429,0.5886,0.6371,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,210,0.5857,0.5962,0.6268,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,221,0.6,0.5857,0.6214,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,221,0.6143,0.601,0.62,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,221,0.6571,0.6048,0.6274,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,221,0.3,0.5771,0.562,0.9971,0.36,1,0,1
R1,900,top-to-bottom-center,221,0.5714,0.5733,0.5638,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,221,0.5286,0.5724,0.5568,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,221,0.4571,0.5752,0.5369,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,221,0.4143,0.5638,0.5123,0.9971,0.36,1,0,1
R1,900,top-to-bottom-center,221,0.3,0.56,0.4699,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,234,0.5571,0.5667,0.4873,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,234,0.4714,0.5562,0.4842,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,234,0.4429,0.5314,0.4759,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,234,0.1571,0.4933,0.4121,0.9971,0.36,1,0,1
R1,900,top-to-bottom-center,234,0.5571,0.481,0.4411,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,234,0.3714,0.4667,0.4272,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,234,0.2857,0.4457,0.3989,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,234,0.5429,0.441,0.4277,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,234,0.5143,0.4314,0.445,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,251,0.2714,0.4295,0.4103,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,251,0.1286,0.4,0.354,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,251,0.5,0.3981,0.3832,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,251,0.3714,0.3924,0.3808,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,251,0.3714,0.3895,0.3789,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,251,0.3571,0.3933,0.3746,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,251,0.3,0.3762,0.3597,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,251,0.5429,0.381,0.3963,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,251,0.3143,0.3724,0.3799,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,263,0.7571,0.4124,0.4553,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,263,0.4857,0.4076,0.4614,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,263,0.4429,0.4124,0.4577,0.9971,0.36,1,0,1
R1,900,top-to-bottom-center,263,0.7857,0.4457,0.5233,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,263,0.2571,0.4267,0.4701,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,263,0.4857,0.4248,0.4732,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,263,0.3286,0.4286,0.4443,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,263,0.5286,0.4552,0.4611,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,263,0.5571,0.459,0.4803,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,275,0.4143,0.4619,0.4671,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,275,0.4429,0.4667,0.4623,0.9971,0.36,1,0,1
R1,900,top-to-bottom-center,275,0.4286,0.4714,0.4555,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,275,0.4286,0.48,0.4501,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,275,0.3429,0.4667,0.4287,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,275,0.2857,0.4648,0.4001,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,275,0.2143,0.4286,0.3629,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,275,0.2286,0.4114,0.3361,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,275,0.2286,0.3971,0.3146,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,288,0.2429,0.361,0.3002,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,288,0.2143,0.3581,0.283,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,288,0.3857,0.3514,0.3036,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,288,0.2857,0.3486,0.3,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,288,0.3286,0.3352,0.3057,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,288,0.3857,0.3238,0.3217,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,288,0.2857,0.3152,0.3145,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,288,0.2429,0.3019,0.3002,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,288,0.3429,0.2962,0.3087,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,290,0.4571,0.2981,0.3384,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,290,0.2857,0.2943,0.3279,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,290,0.3286,0.2971,0.328,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,290,0.4,0.3095,0.3424,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,290,0.6,0.3343,0.3939,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,290,0.5286,0.3543,0.4209,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,290,0.5714,0.3762,0.451,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,290,0.4429,0.3914,0.4493,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,290,0.4286,0.3943,0.4452,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,303,0.4286,0.4038,0.4419,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,303,0.5143,0.4162,0.4564,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,303,0.2143,0.4048,0.4079,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,303,0.6714,0.4305,0.4606,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,303,0.3857,0.44,0.4457,0.9971,0.36,1,0,1
R1,900,top-to-bottom-center,303,0.6571,0.461,0.4879,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,303,0.4429,0.46,0.4789,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,303,0.3286,0.4629,0.4489,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,303,0.3429,0.4638,0.4277,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,316,0.4857,0.4695,0.4393,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,316,0.2429,0.4457,0.4,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,316,0.3714,0.4352,0.3943,0.9971,0.36,1,0,1
R1,900,top-to-bottom-center,316,0.4143,0.4248,0.3983,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,316,0.2143,0.4095,0.3615,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,316,0.4286,0.4095,0.3749,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,316,0.2857,0.4,0.3571,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,316,0.4571,0.3962,0.3771,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,316,0.3857,0.4076,0.3788,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,332,0.2143,0.3771,0.3459,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,332,0.3429,0.3743,0.3453,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,332,0.5571,0.3676,0.3877,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,332,0.3857,0.3638,0.3873,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,332,0.2714,0.36,0.3641,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,332,0.3857,0.3629,0.3684,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,332,0.3857,0.3562,0.3719,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,332,0.5,0.3733,0.3975,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,332,0.2429,0.3648,0.3666,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,347,0.3714,0.3619,0.3675,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,347,0.4857,0.38,0.3912,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,347,0.2571,0.3686,0.3644,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,347,0.4,0.3762,0.3715,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,347,0.4,0.3724,0.3772,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,347,0.2714,0.3648,0.356,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,347,0.2714,0.3686,0.3391,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,347,0.2714,0.3638,0.3256,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,347,0.3857,0.3524,0.3376,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,362,0.3429,0.3495,0.3387,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,362,0.3286,0.3533,0.3366,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,362,0.2429,0.3438,0.3179,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,362,0.2286,0.3333,0.3,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,362,0.3429,0.3229,0.3086,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,362,0.3714,0.3314,0.3212,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,362,0.1714,0.3181,0.2912,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,362,0.1429,0.2952,0.2615,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,362,0.3,0.2981,0.2692,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,376,0.3,0.2914,0.2754,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,376,0.3429,0.2876,0.2889,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,376,0.2143,0.2838,0.274,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,376,0.2857,0.2848,0.2763,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,376,0.2857,0.2857,0.2782,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,376,0.2286,0.2752,0.2683,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,376,0.2,0.2657,0.2546,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,376,0.2143,0.2581,0.2465,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,376,0.2143,0.2562,0.2401,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,392,0.3857,0.2667,0.2692,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,392,0.2714,0.2619,0.2697,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,392,0.3429,0.26,0.2843,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,392,0.3143,0.2695,0.2903,0.9971,0.36,1,0,1
R1,900,top-to-bottom-center,392,0.3,0.28,0.2922,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,392,0.3286,0.2819,0.2995,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,392,0.2857,0.281,0.2967,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,392,0.3143,0.279,0.3003,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,392,0.1714,0.2762,0.2745,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,405,0.2286,0.2724,0.2653,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,405,0.2429,0.2695,0.2608,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,405,0.3286,0.2762,0.2744,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,405,0.3571,0.2867,0.2909,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,405,0.3286,0.2943,0.2985,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,405,0.3143,0.301,0.3016,0.9971,0.36,1,0,1
R1,900,top-to-bottom-center,405,0.4143,0.3029,0.3242,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,405,0.2857,0.3038,0.3165,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,405,0.3,0.301,0.3132,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,418,0.3571,0.3038,0.322,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,418,0.2857,0.3029,0.3147,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,418,0.3,0.301,0.3118,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,418,0.4286,0.3105,0.3351,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,418,0.4143,0.3171,0.351,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,418,0.4143,0.3333,0.3636,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,418,0.3286,0.34,0.3566,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,418,0.2571,0.341,0.3367,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,418,0.2571,0.3362,0.3208,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,434,0.2571,0.3295,0.3081,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,434,0.3286,0.3295,0.3122,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,434,0.3143,0.3295,0.3126,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,434,0.2286,0.3171,0.2958,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,434,0.2143,0.3124,0.2795,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,434,0.2429,0.3086,0.2722,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,434,0.3143,0.3057,0.2806,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,434,0.2286,0.3019,0.2702,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,434,0.1571,0.2924,0.2476,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,444,0.3857,0.2895,0.2752,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,444,0.3714,0.2867,0.2944,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,444,0.4857,0.2914,0.3327,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,444,0.3143,0.2905,0.329,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,444,0.3,0.2933,0.3232,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,444,0.3429,0.299,0.3271,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,444,0.3571,0.3057,0.3331,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,444,0.2429,0.3,0.3151,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,444,0.4,0.3057,0.3321,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,486,0.2,0.3038,0.3057,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,486,0.2429,0.3057,0.2931,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,486,0.2857,0.3086,0.2916,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,486,0.1857,0.3,0.2704,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,486,0.1,0.2914,0.2364,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,486,0.1714,0.2924,0.2234,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,486,0.3143,0.2876,0.2416,0.9971,0.36,1,0,1
R1,900,top-to-bottom-center,486,0.2714,0.281,0.2475,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,486,0.1286,0.2571,0.2237,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,493,0.2,0.2495,0.219,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,493,0.1857,0.2419,0.2123,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,493,0.1143,0.2267,0.1927,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,493,0.1429,0.2124,0.1828,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,493,0.2714,0.2143,0.2005,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,493,0.2429,0.2038,0.209,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,493,0.1,0.1971,0.1872,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,493,0.1571,0.1914,0.1812,0.9971,0.36,1,0,1
R1,900,top-to-bottom-center,512,0.4286,0.201,0.2306,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,512,0.2429,0.2048,0.2331,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,512,0.5429,0.2343,0.295,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,512,0.2714,0.241,0.2903,0.9971,0.36,1,0,1
R1,900,top-to-bottom-center,512,0.1143,0.2276,0.2551,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,512,0.3143,0.2305,0.2669,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,512,0.5286,0.2571,0.3193,0.9971,0.36,1,0,1
R1,900,top-to-bottom-center,512,0.2286,0.259,0.3011,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,512,0.2,0.26,0.2809,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,557,0.4286,0.281,0.3104,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,557,0.2,0.2848,0.2884,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,557,0.7,0.3133,0.3707,0.9971,0.36,1,1,0
R1,900,top-to-bottom-center,557,0.2286,0.3124,0.3423,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,557,0.2286,0.321,0.3195,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,557,0.4,0.3371,0.3356,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,557,0.5,0.3419,0.3685,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,557,0.4143,0.3533,0.3777,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,557,0.6714,0.3619,0.4364,0.9971,0.36,1,1,0
R1,900,top-to-bottom-center,564,0.1286,0.3524,0.3748,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,564,0.1857,0.3571,0.337,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,564,0.6429,0.379,0.3982,0.9971,0.36,1,1,0
R1,900,top-to-bottom-center,564,0.1571,0.3543,0.35,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,564,0.3571,0.3629,0.3514,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,564,0.4429,0.379,0.3697,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,564,0.5286,0.3857,0.4015,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,564,0.5143,0.4067,0.424,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,564,0.3286,0.3819,0.4049,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,565,0.5143,0.401,0.4268,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,565,0.6143,0.4267,0.4643,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,565,0.6857,0.4457,0.5086,0.9971,0.36,1,0,1
R1,900,top-to-bottom-center,565,0.3714,0.4371,0.4812,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,565,0.7714,0.461,0.5392,0.9971,0.36,1,1,0
R1,900,top-to-bottom-center,565,0.5429,0.4524,0.5399,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,565,0.3,0.4638,0.492,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,565,0.7571,0.5019,0.545,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,565,0.3,0.479,0.496,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,593,0.4286,0.4971,0.4825,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,593,0.5571,0.5105,0.4974,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,593,0.8,0.5343,0.5579,0.9971,0.36,1,0,0
R1,900,top-to-bottom-center,593,0.6571,0.5429,0.5778,0.9971,0.36,1,1,0
